title,location,salary_range,company_name,industry,company_size,ownership_type,job_code,description,company_intro
成本会计,上海,5-10K,样例企业11550,制造业,100-499人,民营,J-COS-001-11550,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,成都,5-10K,样例企业11551,制造业,1000-9999人,国企,J-COS-001-11551,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,深圳,5-10K,样例企业11552,零售,1000-9999人,国企,J-COS-001-11552,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,西安,5-10K,样例企业11553,零售,500-999人,上市公司,J-COS-001-11553,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,北京,5-10K,样例企业11554,制造业,100-499人,民营,J-COS-001-11554,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,杭州,5-10K,样例企业11555,汽车,100-499人,民营,J-COS-001-11555,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,上海,5-10K,样例企业11556,消费品,100-499人,民营,J-COS-001-11556,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,成都,5-10K,样例企业11557,制造业,500-999人,上市公司,J-COS-001-11557,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,上海,5-10K,样例企业11558,零售,500-999人,上市公司,J-COS-001-11558,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,深圳,5-10K,样例企业11559,汽车,100-499人,民营,J-COS-001-11559,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
成本会计,上海,5-10K,样例企业11560,汽车,500-999人,上市公司,J-COS-001-11560,"负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。 重点技能：成本核算, 费用分析, ERP系统, 标准成本, 差异分析, Excel, 预算管理",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,杭州,7-14K,样例企业11561,制造业,500-999人,上市公司,J-IPR-001-11561,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,杭州,7-14K,样例企业11562,互联网,100-499人,民营,J-IPR-001-11562,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,北京,7-14K,样例企业11563,制造业,500-999人,上市公司,J-IPR-001-11563,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,北京,7-14K,样例企业11564,互联网,100-499人,民营,J-IPR-001-11564,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,北京,7-14K,样例企业11565,制药,500-999人,上市公司,J-IPR-001-11565,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,北京,7-14K,样例企业11566,制药,1000-9999人,国企,J-IPR-001-11566,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,成都,7-14K,样例企业11567,制药,100-499人,民营,J-IPR-001-11567,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,上海,7-14K,样例企业11568,科技,1000-9999人,国企,J-IPR-001-11568,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,上海,7-14K,样例企业11569,制药,100-499人,民营,J-IPR-001-11569,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,成都,7-14K,样例企业11570,互联网,1000-9999人,国企,J-IPR-001-11570,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,深圳,7-14K,样例企业11571,制药,1000-9999人,国企,J-IPR-001-11571,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,深圳,7-14K,样例企业11572,科技,500-999人,上市公司,J-IPR-001-11572,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,深圳,7-14K,样例企业11573,制药,100-499人,民营,J-IPR-001-11573,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,西安,7-14K,样例企业11574,制造业,500-999人,上市公司,J-IPR-001-11574,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,成都,7-14K,样例企业11575,制药,500-999人,上市公司,J-IPR-001-11575,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,北京,7-14K,样例企业11576,科技,100-499人,民营,J-IPR-001-11576,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,成都,7-14K,样例企业11577,制造业,500-999人,上市公司,J-IPR-001-11577,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
知识产权专员,杭州,7-14K,样例企业11578,制药,100-499人,民营,J-IPR-001-11578,"负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。 重点技能：专利检索, 商标管理, 知识产权法, 侵权分析, 技术交底书, 专利撰写, 知识产权战略",用于演示 CareerPilot 岗位导入能力的样例数据。
